domain,dns_resolves,ip_address,https_works,http_works,status_code,title,final_url,error
dhan.npci.in,True,104.21.8.235,True,False,200,dhan.npci.in - Domain For Sale,https://dhan.npci.in/,
dhanla.npci.in,True,104.21.8.235,True,False,200,dhanla.npci.in - Domain For Sale,https://dhanla.npci.in/,
dhanuat.npci.in,True,104.21.8.235,True,False,200,dhanuat.npci.in - Domain For Sale,https://dhanuat.npci.in/,
digit.npci.in,True,172.67.188.210,True,False,200,digit.npci.in - Domain For Sale,https://digit.npci.in/,
dns.npci.in,True,104.21.8.235,True,False,200,dns.npci.in - Domain For Sale,https://dns.npci.in/,
earlysalary.npci.in,True,172.67.188.210,True,False,200,earlysalary.npci.in - Domain For Sale,https://earlysalary.npci.in/,
eci.npci.in,True,172.67.188.210,True,False,200,eci.npci.in - Domain For Sale,https://eci.npci.in/,
eg.npci.in,True,104.21.8.235,True,False,200,eg.npci.in - Domain For Sale,https://eg.npci.in/,
equitas.npci.in,True,104.21.8.235,True,False,200,equitas.npci.in - Domain For Sale,https://equitas.npci.in/,
equitasuat.npci.in,True,172.67.188.210,True,False,200,equitasuat.npci.in - Domain For Sale,https://equitasuat.npci.in/,
esaf.npci.in,True,104.21.8.235,True,False,200,esaf.npci.in - Domain For Sale,https://esaf.npci.in/,
esafuat.npci.in,True,172.67.188.210,True,False,200,esafuat.npci.in - Domain For Sale,https://esafuat.npci.in/,
federal.npci.in,True,172.67.188.210,True,False,200,federal.npci.in - Domain For Sale,https://federal.npci.in/,
federaluat.npci.in,True,104.21.8.235,True,False,200,federaluat.npci.in - Domain For Sale,https://federaluat.npci.in/,
fibe.npci.in,True,104.21.8.235,True,False,200,fibe.npci.in - Domain For Sale,https://fibe.npci.in/,
finance.npci.in,True,104.21.8.235,True,False,200,finance.npci.in - Domain For Sale,https://finance.npci.in/,
fino.npci.in,True,172.67.188.210,True,False,200,fino.npci.in - Domain For Sale,https://fino.npci.in/,
fintech.npci.in,True,172.67.188.210,True,False,200,fintech.npci.in - Domain For Sale,https://fintech.npci.in/,
freecharge.npci.in,True,172.67.188.210,True,False,200,freecharge.npci.in - Domain For Sale,https://freecharge.npci.in/,
gncb.npci.in,True,172.67.188.210,True,False,200,gncb.npci.in - Domain For Sale,https://gncb.npci.in/,
go digit.npci.in,False,,False,False,,,,
go.npci.in,True,104.21.8.235,True,False,200,go.npci.in - Domain For Sale,https://go.npci.in/,
gpay.npci.in,True,104.21.8.235,True,False,200,gpay.npci.in - Domain For Sale,https://gpay.npci.in/,
gpparsik.npci.in,True,104.21.8.235,True,False,200,gpparsik.npci.in - Domain For Sale,https://gpparsik.npci.in/,
gsc.npci.in,True,172.67.188.210,True,False,200,gsc.npci.in - Domain For Sale,https://gsc.npci.in/,
gst.npci.in,True,104.21.8.235,True,False,200,gst.npci.in - Domain For Sale,https://gst.npci.in/,
gstn.npci.in,True,172.67.188.210,True,False,200,gstn.npci.in - Domain For Sale,https://gstn.npci.in/,
