domain,dns_resolves,ip_address,https_works,http_works,status_code,title,final_url,error
scc.bank,False,,False,False,,,,DNS NXDOMAIN
sevenhills.bank,False,,False,False,,,,DNS NXDOMAIN
sgmcbl.bank,False,,False,False,,,,DNS NXDOMAIN
shahubankpune.bank,False,,False,False,,,,DNS NXDOMAIN
shgb.bank,False,,False,False,,,,DNS NXDOMAIN
shgbuat.bank,False,,False,False,,,,DNS NXDOMAIN
shriveershaiv.bank,False,,False,False,,,,DNS NXDOMAIN
sib.bank,False,,False,False,,,,DNS NXDOMAIN
sibuat.bank,False,,False,False,,,,DNS NXDOMAIN
skdccb.bank,False,,False,False,,,,DNS NXDOMAIN
smbc.bank,False,,False,False,,,,DNS NXDOMAIN
smfg.bank,False,,False,False,,,,DNS NXDOMAIN
smriti.bank,False,,False,False,,,,DNS NXDOMAIN
southindianbank.bank,False,,False,False,,,,DNS NXDOMAIN
standard.bank,False,,False,False,,,,DNS NXDOMAIN
starhealth.bank,False,,False,False,,,,DNS NXDOMAIN
sudico.bank,False,,False,False,,,,DNS NXDOMAIN
sumco.bank,False,,False,False,,,,DNS NXDOMAIN
suryoday.bank,False,,False,False,,,,DNS NXDOMAIN
svc.bank,False,,False,False,,,,DNS NXDOMAIN
svcuat.bank,False,,False,False,,,,DNS NXDOMAIN
tamilnadugrama.bank,False,,False,False,,,,DNS NXDOMAIN
tataaia.bank,False,,False,False,,,,DNS NXDOMAIN
tbsbl.bank,False,,False,False,,,,DNS NXDOMAIN
tcbrl.bank,False,,False,False,,,,DNS NXDOMAIN
tgb.bank,False,,False,False,,,,DNS NXDOMAIN
tgbuat.bank,False,,False,False,,,,DNS NXDOMAIN
tgcab.bank,False,,False,False,,,,DNS NXDOMAIN
tgcabuat.bank,False,,False,False,,,,DNS NXDOMAIN
tgucb.bank,False,,False,False,,,,DNS NXDOMAIN
theadc.bank,False,,False,False,,,,DNS NXDOMAIN
thejjs.bank,False,,False,False,,,,DNS NXDOMAIN
thekachchhdccb.bank,False,,False,False,,,,DNS NXDOMAIN
tirunelveliccb.bank,False,,False,False,,,,DNS NXDOMAIN
tjsb.bank,False,,False,False,,,,DNS NXDOMAIN
tjsbuat.bank,False,,False,False,,,,DNS NXDOMAIN
tmb.bank,False,,False,False,,,,DNS NXDOMAIN
tmbdigital-uat.bank,False,,False,False,,,,DNS NXDOMAIN
tnsc.bank,False,,False,False,,,,DNS NXDOMAIN
tripuragramin.bank,False,,False,False,,,,DNS NXDOMAIN
tscb.bank,False,,False,False,,,,DNS NXDOMAIN
uat-paytm.bank,False,,False,False,,,,DNS NXDOMAIN
uatutkarsh.bank,False,,False,False,,,,DNS NXDOMAIN
ubi.bank,False,,False,False,,,,DNS NXDOMAIN
uco.bank,False,,False,False,,,,DNS NXDOMAIN
ucoonline.bank,False,,False,False,,,,DNS NXDOMAIN
ucouat.bank,False,,False,False,,,,DNS NXDOMAIN
ujjivan.bank,False,,False,False,,,,DNS NXDOMAIN
ujjivansfb.bank,False,,False,False,,,,DNS NXDOMAIN
ukgb.bank,False,,False,False,,,,DNS NXDOMAIN
union.bank,False,,False,False,,,,DNS NXDOMAIN
unionbankdigital.bank,False,,False,False,,,,DNS NXDOMAIN
unionbankofindia.bank,False,,False,False,,,,DNS NXDOMAIN
unionbankonline.bank,False,,False,False,,,,DNS NXDOMAIN
unionbankportal.bank,False,,False,False,,,,DNS NXDOMAIN
universal.bank,False,,False,False,,,,DNS NXDOMAIN
upgb.bank,False,,False,False,,,,DNS NXDOMAIN
utkarsh.bank,False,,False,False,,,,DNS NXDOMAIN
varachha.bank,False,,False,False,,,,DNS NXDOMAIN
vcbl.bank,False,,False,False,,,,DNS NXDOMAIN
vcnb.bank,True,20.49.97.2,True,False,200,Your Southern & Central Ohio Community Bank | Vinton County National Bank,https://www.vcnbfamily.bank/,
vdcuat.bank,False,,False,False,,,,DNS NXDOMAIN
vijaycooperative.bank,False,,False,False,,,,DNS NXDOMAIN
vikas.bank,False,,False,False,,,,DNS NXDOMAIN
vishweshwar.bank,False,,False,False,,,,DNS NXDOMAIN
vjsbl.bank,False,,False,False,,,,DNS NXDOMAIN
vpmccb.bank,False,,False,False,,,,DNS NXDOMAIN
wbgb.bank,False,,False,False,,,,DNS NXDOMAIN
yes.bank,True,23.49.248.4,False,False,,,,TimeoutError: timed out
yesuat.bank,False,,False,False,,,,DNS NXDOMAIN
