domain,dns_resolves,ip_address,https_works,http_works,status_code,title,final_url,error
applyonline.hdfc.bank.in,True,3.171.117.30,True,False,403,,https://applyonline.hdfc.bank.in/,
apps.esaf.bank.in,False,,False,False,,,,
apps.idbi.bank.in,False,,False,False,,,,
apps.indianbank.bank.in,False,,False,False,,,,
apps.pnb.bank.in,False,,False,False,,,,
apps.ucoonline.bank.in,True,103.138.33.40,True,False,200,,https://apps.ucoonline.bank.in/,
appstackweb.bankofbaroda.bank.in,True,103.85.41.11,True,False,200,,https://appstackweb.bankofbaroda.bank.in/,
archive.axis.bank.in,True,23.197.44.190,True,False,200,Sitefinity trial version,https://archive.axis.bank.in/,
arihant.bank.in,True,82.197.83.151,True,False,200,Arihant &#8211; Bank,https://arihant.bank.in/,
arunachalapexbank.bank.in,True,66.116.196.62,True,False,200,The Arunachal Pradesh State Co-Operative Apex Bank Ltd | Home,https://arunachalapexbank.bank.in/,
assets.au.bank.in,True,104.18.6.127,True,False,403,,https://assets.au.bank.in/,
assist.airtelpayments.bank.in,True,172.65.90.11,True,False,403,,https://assist.airtelpayments.bank.in/,
aucb.bank.in,False,,False,False,,,,
auditempanelmentform.idbi.bank.in,True,103.93.44.235,False,False,0,,,TimeoutError: The read operation timed out
auth.idfcfirst.bank.in,True,23.212.252.48,True,False,200,Enterprise Auth,https://auth.idfcfirst.bank.in/,
auto.icici.bank.in,True,3.6.206.79,True,False,200,Dream Car Search,https://www.icici.bank.in/cars,
axisallocation.axis.bank.in,True,115.112.85.129,True,False,200,Allocation - Login Site,https://axisallocation.axis.bank.in/index.php/site/login,
axistrade360.axis.bank.in,True,13.32.241.14,True,False,200,Trade 360,https://axistrade360.axis.bank.in/,
azsb.bank.in,True,66.116.197.136,True,False,200,"Almora Zila Sahkari Bank Ltd., Almora, Uttarakhand",https://azsb.bank.in/,
balageriaccb.bank.in,False,,False,False,,,,
bandhan.bank.in,True,45.114.78.6,True,False,200,Bandhan Bank | Home Page,https://bandhan.bank.in/,
bank.indusind.bank.in,True,159.60.131.186,False,False,0,,,TimeoutError: The read operation timed out
bankapp.airtelpayments.bank.in,True,172.65.90.8,True,False,200,Page Not Found,https://bankapp.airtelpayments.bank.in/,
bankappsweb.bankofbaroda.bank.in,True,103.85.41.39,True,False,200,,https://bankappsweb.bankofbaroda.bank.in/,
bankofmaharashtra.bank.in,True,103.91.48.171,True,False,200,"Bank of Maharashtra: Loans, Deposits, MSME, Govt. schemes",https://bankofmaharashtra.bank.in/,
bankuat.indusind.bank.in,True,23.49.248.23,True,False,503,,https://bankuat.indusind.bank.in/,
bankuradccb.bank.in,True,148.113.47.114,True,False,200,Welcome to Bankura District Central Cooperative Bank Ltd,https://bankuradccb.bank.in/,
barodaccb.bank.in,True,3.111.95.147,True,False,200,The Baroda Central Co-Operative Bank Ltd.,https://barodaccb.bank.in/,
barodacity.bank.in,True,103.133.214.32,True,False,200,The Baroda City Co-op Bank Ltd &#8211; Vadodara,https://barodacity.bank.in/,
barodainsta.bankofbaroda.bank.in,True,103.85.40.42,True,False,404,,https://barodainsta.bankofbaroda.bank.in/,
basaveshwar.bank.in,True,118.139.180.210,True,False,200,"SHRI BASAVESHWAR SAHAKARI BANK NIYAMITA, BAGALKOT.",https://basaveshwar.bank.in/,
bbkindia.bank.in,True,104.18.22.83,True,False,200,BBKIndia,https://bbkindia.bank.in/,
bbps.federal.bank.in,True,4.240.49.64,True,False,200,,https://bbps.federal.bank.in/,
bcb.bank.in,False,,False,False,,,,
bccb.bank.in,True,217.217.248.54,True,False,200,Bassein Catholic Co-operative Bank Ltd | Since 1918,https://bccb.bank.in/,
bccbbhopal.bank.in,False,,False,False,,,,
bellarydcc.bank.in,True,66.116.197.51,True,False,200,Welcome to Ballary DCC bank,https://bellarydcc.bank.in/,
bengalurudcc.bank.in,False,,False,False,,,,
bhagininivedita.bank.in,False,,False,False,,,,
bhandaradcc.bank.in,False,,False,False,,,,
bharati.bank.in,False,,False,False,,,,
bhuj.bank.in,False,,False,False,,,,
bicholimurban.bank.in,False,,False,False,,,,
billpay.api.axis.bank.in,True,192.157.73.85,True,False,404,,https://billpay.api.axis.bank.in/,
billpay.axis.bank.in,True,18.164.96.119,True,False,200,Bill Pay,https://billpay.axis.bank.in/,
bms.bank.in,True,43.230.201.135,True,False,200,"Home || Brahmadeodada Mane Sahakari Bank Ltd.,Solapur",https://bms.bank.in/,
bms.bharatbank.bank.in,True,65.0.160.63,True,False,200,Bharat My Society,https://bms.bharatbank.bank.in/,
bnsbank.bank.in,True,164.52.206.115,True,False,200,Shree Bhavnagar Nagarik Sahakari Bank &#8211; Bhavnagar,https://bnsbank.bank.in/,
bobcrm.bankofbaroda.bank.in,False,,False,False,,,,
bobibanking.bankofbaroda.bank.in,False,,False,False,,,,
bobworld.bankofbaroda.bank.in,False,,False,False,,,,
boistarrewardz.bankofindia.bank.in,True,202.65.132.254,True,False,200,BOI Star Rewardz | Welcome to the World of exclusive benefits with the Bank of India Bank loyalty program.,https://boistarrewardz.bankofindia.bank.in/,
boiweb.bankofindia.bank.in,True,172.66.2.10,True,False,403,,https://boiweb.bankofindia.bank.in/,
bomdigitalloans.bankofmaharashtra.bank.in,True,103.91.50.33,True,False,200,Bank Of Maharashtra,https://bomdigitalloans.bankofmaharashtra.bank.in/,
bot.ucoonline.bank.in,True,160.20.228.83,True,False,403,,https://bot.ucoonline.bank.in/,
branch-atm-locator.bankofmaharashtra.bank.in,True,13.33.67.44,True,False,403,,https://branch-atm-locator.bankofmaharashtra.bank.in/,
branch.axis.bank.in,True,23.44.111.75,True,False,200,"Find Nearest Axis Bank Branches & ATMs | IFSC Codes, Address",https://branch.axis.bank.in/,
branch.csb.bank.in,True,13.126.124.92,True,False,403,,https://branch.csb.bank.in/,
branch.suryoday.bank.in,True,103.183.97.50,True,False,200,,https://branch.suryoday.bank.in/,
burdwanccb.bank.in,True,69.57.172.149,True,False,200,Home - BCCB,https://burdwanccb.bank.in/,
business.airtelpayments.bank.in,True,172.65.90.8,True,False,403,,https://business.airtelpayments.bank.in/,
buy.icici.bank.in,True,34.93.76.112,True,False,200,Apply for ICICI Bank Products and Services | ICICI Bank,https://buy.icici.bank.in/,
buytig.icici.bank.in,True,34.100.176.254,True,False,200,Apply for ICICI Bank Products and Services | ICICI Bank,https://buytig.icici.bank.in/,
caas.axis.bank.in,True,15.197.84.108,True,False,404,,https://caas.axis.bank.in/,
cadigital.icici.bank.in,False,,False,False,,,,
